Awardee,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate,Indicator Number,Indicator Name,Category,Program
Alabama,2016,126,4863300,2.5908,2.8142,8,Drug overdose deaths involving heroin,Mortality,None
Alaska,2013,24,735132,3.2647,3.2241,8,Drug overdose deaths involving heroin,Mortality,DDPI
Alaska,2014,25,736732,3.3934,3.2674,8,Drug overdose deaths involving heroin,Mortality,DDPI
Alaska,2015,37,738432,5.0106,4.6681,8,Drug overdose deaths involving heroin,Mortality,DDPI
Alaska,2016,49,741894,6.6047,6.4642,8,Drug overdose deaths involving heroin,Mortality,DDPI
Arizona,2013,146,6626624,2.2032,2.298,8,Drug overdose deaths involving heroin,Mortality,DDPI
Arizona,2014,197,6731484,2.9265,3.0595,8,Drug overdose deaths involving heroin,Mortality,DDPI
Arizona,2015,247,6828065,3.6174,3.7921,8,Drug overdose deaths involving heroin,Mortality,DDPI
Arizona,2016,299,6931071,4.3139,4.4969,8,Drug overdose deaths involving heroin,Mortality,DDPI
Arkansas,2013,,2959373,,,8,Drug overdose deaths involving heroin,Mortality,DDPI
Arkansas,2014,,2966369,,,8,Drug overdose deaths involving heroin,Mortality,DDPI
Arkansas,2015,,2978204,,,8,Drug overdose deaths involving heroin,Mortality,DDPI
Arkansas,2016,13,2988248,,,8,Drug overdose deaths involving heroin,Mortality,DDPI
California,2013,486,38332521,1.2679,1.2381,8,Drug overdose deaths involving heroin,Mortality,DDPI
California,2014,561,38802500,1.4458,1.3789,8,Drug overdose deaths involving heroin,Mortality,DDPI
California,2015,593,39144818,1.5149,1.4543,8,Drug overdose deaths involving heroin,Mortality,DDPI
California,2016,587,39250017,1.4955,1.4383,8,Drug overdose deaths involving heroin,Mortality,DDPI
Colorado,2013,120,5268367,2.2777,2.2787,8,Drug overdose deaths involving heroin,Mortality,PfS
Colorado,2014,156,5355866,2.9127,2.911,8,Drug overdose deaths involving heroin,Mortality,PfS
Colorado,2015,159,5456574,2.9139,2.8107,8,Drug overdose deaths involving heroin,Mortality,PfS
Colorado,2016,234,5540545,4.2234,4.2071,8,Drug overdose deaths involving heroin,Mortality,PfS
Connecticut,2013,227,3596080,6.3124,6.5231,8,Drug overdose deaths involving heroin,Mortality,PfS
Connecticut,2014,299,3596677,8.3132,8.8871,8,Drug overdose deaths involving heroin,Mortality,PfS
Connecticut,2015,390,3590886,10.8608,11.2602,8,Drug overdose deaths involving heroin,Mortality,PfS
Connecticut,2016,450,3576452,12.5823,13.0659,8,Drug overdose deaths involving heroin,Mortality,PfS
Delaware,2013,39,925749,4.2128,4.4766,8,Drug overdose deaths involving heroin,Mortality,PfS
Delaware,2014,54,935614,5.7716,6.2766,8,Drug overdose deaths involving heroin,Mortality,PfS
Delaware,2015,64,945934,6.7658,7.0747,8,Drug overdose deaths involving heroin,Mortality,PfS
Delaware,2016,56,952065,5.882,6.1492,8,Drug overdose deaths involving heroin,Mortality,PfS
District of Columbia,2013,35,646449,5.4142,5.0858,8,Drug overdose deaths involving heroin,Mortality,PfS
District of Columbia,2014,37,658893,5.6155,5.4793,8,Drug overdose deaths involving heroin,Mortality,PfS
District of Columbia,2015,67,672228,9.9669,9.9141,8,Drug overdose deaths involving heroin,Mortality,PfS
District of Columbia,2016,122,681170,17.9104,17.2825,8,Drug overdose deaths involving heroin,Mortality,PfS
Florida,2013,181,19552860,0.9257,1.0201,8,Drug overdose deaths involving heroin,Mortality,PfS
Florida,2014,344,19893297,1.7292,1.9123,8,Drug overdose deaths involving heroin,Mortality,PfS
Florida,2015,567,20271272,2.7971,3.0752,8,Drug overdose deaths involving heroin,Mortality,PfS
Florida,2016,669,20612439,3.2456,3.5552,8,Drug overdose deaths involving heroin,Mortality,PfS
Georgia,2013,67,9992167,0.6705,0.6864,8,Drug overdose deaths involving heroin,Mortality,PfS
Georgia,2014,153,10097343,1.5153,1.5531,8,Drug overdose deaths involving heroin,Mortality,PfS
Georgia,2015,222,10214860,2.1733,2.2174,8,Drug overdose deaths involving heroin,Mortality,PfS
Georgia,2016,226,10310371,2.192,2.2102,8,Drug overdose deaths involving heroin,Mortality,PfS
Hawaii,2013,10,1404054,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Hawaii,2014,12,1419561,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Hawaii,2015,15,1431603,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Hawaii,2016,20,1428557,1.4,1.4183,8,Drug overdose deaths involving heroin,Mortality,PfS
Idaho,2013,,1612136,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Idaho,2014,11,1634464,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Idaho,2015,16,1654930,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Idaho,2016,25,1683140,1.4853,1.6326,8,Drug overdose deaths involving heroin,Mortality,PfS
Illinois,2013,583,12882135,4.5256,4.5382,8,Drug overdose deaths involving heroin,Mortality,PfS
Illinois,2014,711,12880580,5.5199,5.5793,8,Drug overdose deaths involving heroin,Mortality,PfS
Illinois,2015,844,12859995,6.563,6.6704,8,Drug overdose deaths involving heroin,Mortality,PfS
Illinois,2016,1040,12801539,8.124,8.2473,8,Drug overdose deaths involving heroin,Mortality,PfS
Indiana,2013,160,6570902,2.435,2.5979,8,Drug overdose deaths involving heroin,Mortality,PfS
Indiana,2014,173,6596855,2.6225,2.7587,8,Drug overdose deaths involving heroin,Mortality,PfS
Indiana,2015,240,6619680,3.6256,3.8766,8,Drug overdose deaths involving heroin,Mortality,PfS
Indiana,2016,297,6633053,4.4776,4.7196,8,Drug overdose deaths involving heroin,Mortality,PfS
Iowa,2013,31,3090416,1.0031,1.0483,8,Drug overdose deaths involving heroin,Mortality,PfS
Iowa,2014,37,3107126,1.1908,1.3193,8,Drug overdose deaths involving heroin,Mortality,PfS
Iowa,2015,45,3123899,1.4405,1.6029,8,Drug overdose deaths involving heroin,Mortality,PfS
Iowa,2016,47,3134693,1.4993,1.6579,8,Drug overdose deaths involving heroin,Mortality,PfS
Kansas,2013,12,2893957,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Kansas,2014,19,2904021,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Kansas,2015,21,2911641,0.7212,0.7388,8,Drug overdose deaths involving heroin,Mortality,PfS
Kansas,2016,32,2907289,1.1007,1.1695,8,Drug overdose deaths involving heroin,Mortality,PfS
Kentucky,2013,215,4395295,4.8916,5.1431,8,Drug overdose deaths involving heroin,Mortality,PfS
Kentucky,2014,228,4413457,5.166,5.47,8,Drug overdose deaths involving heroin,Mortality,PfS
Kentucky,2015,310,4425092,7.0055,7.4123,8,Drug overdose deaths involving heroin,Mortality,PfS
Kentucky,2016,311,4436974,7.0093,7.6021,8,Drug overdose deaths involving heroin,Mortality,PfS
Louisiana,2013,121,4625470,2.616,2.69,8,Drug overdose deaths involving heroin,Mortality,PfS
Louisiana,2014,107,4649676,2.3012,2.388,8,Drug overdose deaths involving heroin,Mortality,PfS
Louisiana,2015,126,4670724,2.6977,2.857,8,Drug overdose deaths involving heroin,Mortality,PfS
Louisiana,2016,149,4681666,3.1826,3.3926,8,Drug overdose deaths involving heroin,Mortality,PfS
Maine,2013,16,1328302,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Maine,2014,38,1330089,2.857,3.0801,8,Drug overdose deaths involving heroin,Mortality,PfS
Maine,2015,52,1329328,3.9118,4.4875,8,Drug overdose deaths involving heroin,Mortality,PfS
Maine,2016,55,1331479,4.1307,4.7158,8,Drug overdose deaths involving heroin,Mortality,PfS
Maryland,2013,217,5928814,3.6601,3.6444,8,Drug overdose deaths involving heroin,Mortality,PfS
Maryland,2014,313,5976407,5.2373,5.1779,8,Drug overdose deaths involving heroin,Mortality,PfS
Maryland,2015,405,6006401,6.7428,6.6448,8,Drug overdose deaths involving heroin,Mortality,PfS
Maryland,2016,650,6016447,10.8037,10.6837,8,Drug overdose deaths involving heroin,Mortality,PfS
Massachusetts,2013,288,6692824,4.3031,4.405,8,Drug overdose deaths involving heroin,Mortality,PfS
Massachusetts,2014,469,6745408,6.9529,7.1802,8,Drug overdose deaths involving heroin,Mortality,PfS
Massachusetts,2015,634,6794422,9.3312,9.5951,8,Drug overdose deaths involving heroin,Mortality,PfS
Massachusetts,2016,630,6811779,9.2487,9.4641,8,Drug overdose deaths involving heroin,Mortality,PfS
Michigan,2013,421,9895622,4.2544,4.4569,8,Drug overdose deaths involving heroin,Mortality,PfS
Michigan,2014,525,9909877,5.2977,5.5024,8,Drug overdose deaths involving heroin,Mortality,PfS
Michigan,2015,646,9922576,6.5104,6.8134,8,Drug overdose deaths involving heroin,Mortality,PfS
Michigan,2016,727,9928300,7.3225,7.6144,8,Drug overdose deaths involving heroin,Mortality,PfS
Minnesota,2013,92,5420380,1.6973,1.723,8,Drug overdose deaths involving heroin,Mortality,PfS
Minnesota,2014,100,5457173,1.8325,1.8736,8,Drug overdose deaths involving heroin,Mortality,PfS
Minnesota,2015,115,5489594,2.0949,2.1797,8,Drug overdose deaths involving heroin,Mortality,PfS
Minnesota,2016,149,5519952,2.6993,2.8227,8,Drug overdose deaths involving heroin,Mortality,PfS
Mississippi,2013,10,2991207,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Mississippi,2014,23,2994079,0.7682,0.7858,8,Drug overdose deaths involving heroin,Mortality,PfS
Mississippi,2015,38,2992333,1.2699,1.3553,8,Drug overdose deaths involving heroin,Mortality,PfS
Mississippi,2016,33,2988726,1.1041,1.2183,8,Drug overdose deaths involving heroin,Mortality,PfS
Missouri,2013,261,6044171,4.3182,4.6291,8,Drug overdose deaths involving heroin,Mortality,PfS
Missouri,2014,334,6063589,5.5083,5.8058,8,Drug overdose deaths involving heroin,Mortality,PfS
Missouri,2015,303,6083672,4.9805,5.2795,8,Drug overdose deaths involving heroin,Mortality,PfS
Missouri,2016,380,6093000,6.2367,6.6974,8,Drug overdose deaths involving heroin,Mortality,PfS
Montana,2013,,1015165,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Montana,2014,,1023579,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Montana,2015,,1032949,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Montana,2016,,1042520,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Nebraska,2013,,1868516,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Nebraska,2014,,1881503,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Nebraska,2015,,1896190,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Nebraska,2016,,1907116,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Nevada,2013,48,2790136,1.7203,1.7321,8,Drug overdose deaths involving heroin,Mortality,PfS
Nevada,2014,64,2839099,2.2542,2.233,8,Drug overdose deaths involving heroin,Mortality,PfS
Nevada,2015,82,2890845,2.8365,2.6932,8,Drug overdose deaths involving heroin,Mortality,PfS
Nevada,2016,86,2940058,2.9251,2.8975,8,Drug overdose deaths involving heroin,Mortality,PfS
New Hampshire,2013,67,1323459,5.0625,5.4832,8,Drug overdose deaths involving heroin,Mortality,PfS
New Hampshire,2014,98,1326813,7.3861,8.1196,8,Drug overdose deaths involving heroin,Mortality,PfS
New Hampshire,2015,78,1330608,5.862,6.4871,8,Drug overdose deaths involving heroin,Mortality,PfS
New Hampshire,2016,34,1334795,2.5472,2.8127,8,Drug overdose deaths involving heroin,Mortality,PfS
New Jersey,2013,383,8899339,4.3037,4.3808,8,Drug overdose deaths involving heroin,Mortality,PfS
New Jersey,2014,424,8938175,4.7437,4.8362,8,Drug overdose deaths involving heroin,Mortality,PfS
New Jersey,2015,508,8958013,5.6709,5.8328,8,Drug overdose deaths involving heroin,Mortality,PfS
New Jersey,2016,850,8944469,9.5031,9.7266,8,Drug overdose deaths involving heroin,Mortality,PfS
New Mexico,2013,89,2085287,4.268,4.5577,8,Drug overdose deaths involving heroin,Mortality,PfS
New Mexico,2014,139,2085572,6.6648,7.1652,8,Drug overdose deaths involving heroin,Mortality,PfS
New Mexico,2015,156,2085109,7.4816,8.087,8,Drug overdose deaths involving heroin,Mortality,PfS
New Mexico,2016,161,2081015,7.7366,8.2313,8,Drug overdose deaths involving heroin,Mortality,PfS
New York,2013,666,19651127,3.3891,3.3192,8,Drug overdose deaths involving heroin,Mortality,PfS
New York,2014,825,19746227,4.178,4.1705,8,Drug overdose deaths involving heroin,Mortality,PfS
New York,2015,1058,19795791,5.3446,5.3531,8,Drug overdose deaths involving heroin,Mortality,PfS
New York,2016,1307,19745289,6.6193,6.5419,8,Drug overdose deaths involving heroin,Mortality,PfS
North Carolina,2013,189,9848060,1.9192,1.9854,8,Drug overdose deaths involving heroin,Mortality,PfS
North Carolina,2014,266,9943964,2.675,2.8336,8,Drug overdose deaths involving heroin,Mortality,PfS
North Carolina,2015,393,10042802,3.9133,4.1164,8,Drug overdose deaths involving heroin,Mortality,PfS
North Carolina,2016,544,10146788,5.3613,5.6901,8,Drug overdose deaths involving heroin,Mortality,PfS
North Dakota,2013,,723393,,,8,Drug overdose deaths involving heroin,Mortality,PfS
North Dakota,2014,,739482,,,8,Drug overdose deaths involving heroin,Mortality,PfS
North Dakota,2015,,756927,,,8,Drug overdose deaths involving heroin,Mortality,PfS
North Dakota,2016,12,757952,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Ohio,2013,998,11570808,8.6252,9.0836,8,Drug overdose deaths involving heroin,Mortality,PfS
Ohio,2014,1208,11594163,10.419,11.1056,8,Drug overdose deaths involving heroin,Mortality,PfS
Ohio,2015,1444,11613423,12.4339,13.3321,8,Drug overdose deaths involving heroin,Mortality,PfS
Ohio,2016,1478,11614373,12.7256,13.5465,8,Drug overdose deaths involving heroin,Mortality,PfS
Oklahoma,2013,22,3850568,0.5713,0.6099,8,Drug overdose deaths involving heroin,Mortality,PfS
Oklahoma,2014,26,3878051,0.6704,0.7011,8,Drug overdose deaths involving heroin,Mortality,PfS
Oklahoma,2015,36,3911338,0.9204,0.9893,8,Drug overdose deaths involving heroin,Mortality,PfS
Oklahoma,2016,53,3923561,1.3508,1.4268,8,Drug overdose deaths involving heroin,Mortality,PfS
Oregon,2013,103,3930065,2.6208,2.6862,8,Drug overdose deaths involving heroin,Mortality,PfS
Oregon,2014,124,3970239,3.1232,3.1602,8,Drug overdose deaths involving heroin,Mortality,PfS
Oregon,2015,102,4028977,2.5317,2.511,8,Drug overdose deaths involving heroin,Mortality,PfS
Oregon,2016,114,4093465,2.7849,2.9068,8,Drug overdose deaths involving heroin,Mortality,PfS
Pennsylvania,2013,409,12773801,3.2019,3.4091,8,Drug overdose deaths involving heroin,Mortality,PfS
Pennsylvania,2014,503,12787209,3.9336,4.2613,8,Drug overdose deaths involving heroin,Mortality,PfS
Pennsylvania,2015,663,12802503,5.1787,5.5749,8,Drug overdose deaths involving heroin,Mortality,PfS
Pennsylvania,2016,926,12784227,7.2433,7.8272,8,Drug overdose deaths involving heroin,Mortality,PfS
Rhode Island,2013,65,1051511,6.1816,6.458,8,Drug overdose deaths involving heroin,Mortality,PfS
Rhode Island,2014,66,1055173,6.2549,6.7687,8,Drug overdose deaths involving heroin,Mortality,PfS
Rhode Island,2015,45,1056298,4.2602,4.3018,8,Drug overdose deaths involving heroin,Mortality,PfS
Rhode Island,2016,25,1056426,2.3665,2.545,8,Drug overdose deaths involving heroin,Mortality,PfS
South Carolina,2013,32,4774839,0.6702,0.6655,8,Drug overdose deaths involving heroin,Mortality,PfS
South Carolina,2014,64,4832482,1.3244,1.4431,8,Drug overdose deaths involving heroin,Mortality,PfS
South Carolina,2015,100,4896146,2.0424,2.1889,8,Drug overdose deaths involving heroin,Mortality,PfS
South Carolina,2016,115,4961119,2.318,2.5376,8,Drug overdose deaths involving heroin,Mortality,PfS
South Dakota,2013,,844877,,,8,Drug overdose deaths involving heroin,Mortality,PfS
South Dakota,2014,,853175,,,8,Drug overdose deaths involving heroin,Mortality,PfS
South Dakota,2015,,858469,,,8,Drug overdose deaths involving heroin,Mortality,PfS
South Dakota,2016,,865454,,,8,Drug overdose deaths involving heroin,Mortality,PfS
Tennessee,2013,68,6495978,1.0468,1.0658,8,Drug overdose deaths involving heroin,Mortality,PfS
Tennessee,2014,148,6549352,2.2598,2.3271,8,Drug overdose deaths involving heroin,Mortality,PfS
Tennessee,2015,205,6600299,3.1059,3.2841,8,Drug overdose deaths involving heroin,Mortality,PfS
Tennessee,2016,260,6651194,3.9091,4.1046,8,Drug overdose deaths involving heroin,Mortality,PfS
Texas,2013,369,26448193,1.3952,1.3832,8,Drug overdose deaths involving heroin,Mortality,PfS
Texas,2014,425,26956958,1.5766,1.5789,8,Drug overdose deaths involving heroin,Mortality,PfS
Texas,2015,523,27469114,1.904,1.8944,8,Drug overdose deaths involving heroin,Mortality,PfS
Texas,2016,530,27862596,1.9022,1.889,8,Drug overdose deaths involving heroin,Mortality,PfS
Utah,2013,122,2900872,4.2056,4.1711,8,Drug overdose deaths involving heroin,Mortality,PfS
Utah,2014,110,2942902,3.7378,3.759,8,Drug overdose deaths involving heroin,Mortality,PfS
Utah,2015,127,2995919,4.2391,4.3132,8,Drug overdose deaths involving heroin,Mortality,PfS
Utah,2016,166,3051217,5.4405,5.6305,8,Drug overdose deaths involving heroin,Mortality,PfS
Vermont,2013,20,626630,3.1917,3.5067,8,Drug overdose deaths involving heroin,Mortality,PfS
Vermont,2014,33,626562,5.2668,5.8423,8,Drug overdose deaths involving heroin,Mortality,PfS
Vermont,2015,33,626042,5.2712,5.8144,8,Drug overdose deaths involving heroin,Mortality,PfS
Vermont,2016,45,624594,7.2047,8.6871,8,Drug overdose deaths involving heroin,Mortality,PfS
Virginia,2013,206,8260405,2.4938,2.5431,8,Drug overdose deaths involving heroin,Mortality,PfS
Virginia,2014,253,8326289,3.0386,3.0764,8,Drug overdose deaths involving heroin,Mortality,PfS
Virginia,2015,353,8382993,4.2109,4.2703,8,Drug overdose deaths involving heroin,Mortality,PfS
Virginia,2016,450,8411808,5.3496,5.4496,8,Drug overdose deaths involving heroin,Mortality,PfS
Washington,2013,205,6971406,2.9406,2.9215,8,Drug overdose deaths involving heroin,Mortality,PfS
